deo;Variante du DEV.;
tadeo;Courageux (grec).;
dev;Tiré de Sanscrit (deva) signification "de Dieu".;
angelia;;
clyde;Qui habite près de la Rivière Clyde (celte).;
tadeu;Forme portugaise de Thaddeus.;
hyledd;;
antonija;;
stacy;Résurrection (grec).;
ugo;Esprit, intelligence (germanique).;
nastya;Diminutif d'ANASTASIYA.;
poseidon;;
tomos;Forme galloise de THOMAS.;
finbar;Variante du FIONNBHARR.;
geraldo;Lance, gouverner (germanique).;
charlton;D'un nom de famille qui était à l'origine d'un nom d'endroit(de place) signifiant "le règlement(l'implantation) d'hommes libres(gratuits)" en Vieil anglais.;
leola;;
nuala;Version courte de Fionnuala.;
hipolito;Dompteur de chevaux (grec).;
asher;Signifie "heureux" ou "béni" en l'Hébreu.;
caerwyn;Tiré des éléments gallois caer "forteresse" et Gwyn "blanc, juste".;
keshaun;La combinaison du nom populaire préfixe Ke et SHAUN.;
draven;;
matrona;;
crescenzo;Forme italienne de CRESCENTIUS.;
everild;;
juvenal;Juvénile (latin).;
kolman;Variante du KOLOMAN.;
winfred;signifie "ami de paix" du Vieux vin d'éléments anglais "ami" et vendredi ð "paix".;
calvino;;
arvel;Signification d'inconnu, probablement une variante d'ARWEL.;
honoratus;Le dernier(tardif) nom latin qui a signifié "estimé, a distingué".;
roxanna;Variante du ROXANA.;
ettie;;
roxanne;Aube (perse).;
tadhg;Signifie "le poète" en irlandais. Ceci était le nom d'un roi 11ème-siècle de Connacht.;
denis;Fils de Dieu (grec).;
aatto;Forme finlandaise d'ADOLF.;
agafya;;
hirsh;La transcription Variante du Hersh.;
mavreena;;
deniz;;
democritus;Forme Latinisée (de Demokritos), un nom grec signifiant "juge des gens(du peuple)" des éléments (demou) "des gens(du peuple)" et (krites) "juge, critique".;
marduk;;
sylwia;Forme polonaise de SILVIA.;
bram;Forme abrégée d'Abraham.;
stacie;Variante féminine de STACY.;
tere;;
bran;Variante de Bran.;
elijah;Dieu est Dieu (hébreu).;
makenna;;
stacia;Forme abrégée d'Anastasia ou Eustacia.;
tera;Variante du TARA.;
tero;Version courte de ANTERO.;
androcles;La forme Latinisée des grecs (Androkles) qui a signifié "la gloire d'un homme", provenu (d'andros) "d'un homme" et "la gloire" (kleos).;
kaija;;
brad;Terrain déboisé (anglais).;
teri;Une forme strictement féminine de TERRY ou un diminutif de THERESA.;
hewie;Variante du Hughie.;
amaranta;;
kausalya;;
shereen;Variante de la transcription de Shirin.;
lucius;Nom romain praenomen, ou donné, qui a été dérivé du latin lux "lumière".;
amarante;Variante d'Amarande. Vient du latin "amare" Signifie : "aimer" Se fête le 7 novembre.;
leona;Lion (latin).;
jahangir;signifie "conquérant mondial" en persan.;
leone;Lion (latin).;
edmund;Riche protecteur (germanique).;
keshawn;La combinaison du nom populaire préfixe Ke et SHAWN.;
fiammetta;;
aeschylus;Du nom grec (Aischylos), tiré (d'aischos) "honte".;
ivana;Dieu fait grâce (hébreu).;
euphemia;;
kamala;;
maximus;Nom de famille romaine qui a été dérivé du latin maximus "plus grand".;
ingrid;Fille de héros (scandinave).;
fergie;Masculin (irlandais).;
oluwatoyin;signifie "Dieu sont dignes d'être loués" en Yoruba.;
baal;;
seeta;Variante de la transcription de la SITA.;
cecil;Aveugle (latin). Se rapporte également au patronyme Caecili, nom d'une famille aristocrate romaine ayant vécu au premier siècle.;
murray;D'un nom de famille écossais qui a été tiré de la région en Ecosse appelée Moray, signifiant "le règlement(l'implantation) de littoral".;
kreszenz;;
mellan;Forme Anglicisée de MEALLN.;
katelyn;Prénom dérivé de Catherine. Vient du grec "kataros", signifie : "pur" Se fête le 25 novembre ou le 29 avril.;
emory;Variante du EMERY.;
bacchus;De grec (Bakchos), tiré (d'iacho) la signification "pour crier".;
earnestine;;
siran;Version courte de Alvarde.;
jaclyn;;
fakhriyya;;
jamison;D'un nom de famille anglais signifiant "fils de JAMES".;
elbert;Variante hollandaise d'ADELBERT.;
cyndi;;
evette;;
margaret;Perle (grec).;
brianna;;
kaila;Couronne (hébreu).;
ippolit;Forme russe d'Hippolyte.;
maciej;Forme polonaise de Matthias.;
annmarie;;
brianne;Prénom dérivé de Briac. Vient dun celtique "bri" Signifie : "estime, considération" Se fête le 18 décembre;
anisa;;
bibiana;;
deiniol;Forme galloise de DANIEL.;
monika;Solitaire (grec).;
anise;Prénom dérivé d'Agnès. Vient du grec "Agné" Signifie : "Pur" Se fête le 21 janvier.;
marilene;Contraction de Marie et de Hélène. Marie : de l'hébreu "mar'yâm", signifie : "mer" Hélène : du grec "helê", signifie : "soleil" Se fête le 15 août.;
crina;;
braiden;Variante du Braden.;
wlodek;;
tess;Qui récolte (grec).;
marilena;;
perlie;Diminutif de PERLE.;
bras;Forme portugaise de BLAISE.;
noelani;signifie "la brume céleste" de noe Hawaïen "embuent" et lani "le ciel, le ciel".;
ulf;Du surnom de Vieux norrois Ú Lfr signification "de loup".;
richelle;Forme féminine de RICHARD utilisant le suffixe populaire elle, probablement sous l'influence du son de MICHELLE.;
petros;;
josslyn;;
nudd;Apparenté gallois de Nuada.;
itamar;Forme hébraïque d'ITHAMAR.;
uaithne;signifie "verts" en Gaélique irlandais.;
kaleigh;;
caoilfhionn;;
ragnfrid;;
alton;D'un Vieux nom de famille anglais qui a été tiré d'un nom d'endroit(de place) signifiant "la ville à la source de la rivière(du fleuve)".;
anita;Grâce (hébreu).;
meike;;
txomin;Forme basque de DOMINIC.;
daryl;Variante de Darrell.;
uma;en la mythologie hindouiste, Uma est un des noms de la déesse Parvati.;
yehudah;Forme hébraïque de JUDAH.;
teppo;Forme courte finlandaise de STEPHEN.;
ume;Signifie "la prune" en japonais.;
ismene;Prénom dérivé d'Imelda. Vient du germain "im et hild" Signifie : "en et lutte,combat" Se fête le 12 mai.;
dominique;Qui appartient au seigneur (latin).;
zsuzsi;Diminutif de ZSUZSANNA.;
mack;D'un nom de famille qui était à l'origine une forme raccourcie de noms de famille Gaéliques divers commençant par le Mac ou Mc (du Gaélique mac la signification "du fils").;
hypatia;;
bret;Variante de Brett.;
cahal;Forme Anglicisée de CATHAL.;
ananda;;
randolph;Variante du Randolf.;
zsuzsa;Diminutif de ZSUZSANNA.;
izz-al-din;;
romina;Forme féminine et italienne de Romain. Vient du latin "romanus", signifie : "romain" Habitant de Rome. Se fête le 28 fevrier.;
thomas;Jumeau (araméen).;
lacey;;
rathnait;signifie "peu gracieux", tiré d'irlandais rath "grâce" combinée avec un suffixe diminutif.;
timofei;Variante du transcription Timofey.;
lynsay;;
latif;signifie "doux, gentil" en arabe.;
madison;Fils de Maude (anglais).;
harris;D'un nom de famille qui a été tiré du nom donné TOURMENTENT.;
tommy;Jumeau (araméen).;
yessenia;;
leland;D'un nom de famille, à l'origine d'un nom d'endroit(de place) anglais, qui a signifié "le terrain(la terre) en jachère" en Vieil anglais.;
una;Peut-être dérivé de l'irlandais uan qui signifie «agneau».;
tadej;Forme slovène de Thaddée.;
stacee;Variante féminine de STACY.;
wallis;D'un nom de famille qui était une variante de WALLACE.;
josiah;signifie "YAHWEH supportent(soutiennent)" en l'Hébreu.;
darya;Vient du latin "dare" Signifie : "donner" Se fête le 25 octobre.;
maas;Forme courte hollandaise de THOMAS.;
gwilim;Forme galloise de WILLIAM.;
nayeli;;
tommi;Diminutif finlandais de THOMAS.;
stacey;Variante de Stacy.;
grant;D'un nom de famille anglais et écossais qui a été tiré de l'anglo-normand la grande signification "grand(super), grand".;
babs;;
josias;Forme Latinisée de JOSIAH utilisé en quelques versions anglaises de l'Ancien Testament.;
ebony;;
gladys;Richesse (celte).;
suzanna;Lys (hébreu).;
yaropolk;Forme russe du JAROPEK.;
suzanne;Lys (hébreu).;
artturi;Forme finlandaise d'ARTHUR.;
verity;Du mot anglais signifiant "vérité, vérité".;
elliott;Le seigneur est mon Dieu (hébreu).;
mads;Forme courte danoise de MATHIAS.;
randall;D'un nom de famille anglais qui a été tiré du nom donné médiéval RANDEL.;
xzavier;Variante du XAVIER.;
nerina;Nymphe de la mer (grec).;
chloe;Jeune pousse (grec).;
darleen;;
isiah;Variante d'Isaïe.;
isabel;Dieu est serment (hébreu).;
aodh;Du vieux nom irlandais áed, qui a signifié "le feu".;
kaimana;;
takeshi;signifie "armée(militaires), guerrier" en japonais.;
alaina;Vient du latin "Alanus" Nom d'une peuplade près de la mer Noire. Se fête le 9 septembre.;
badr;Prénom d'origine arabe. Signifie: "pleine lune";
oneida;Du nom d'une tribu amérindienne, signifiant peut-être "étant debout roche(rock)".;
torborg;Forme moderne de ÞÓ RBJ Ö RG.;
oswin;Des Vieux éléments anglais os "Dieu" et "ami" de vin.;
margarid;;
szabolcs;Signification d'inconnu. Ceci est le nom d'une région en Hongrie.;
stavros;signifie "se croisent" en grec référant à la croix du crucifiement.;
ikaia;Forme hawaïenne d'ISAIAH.;
warner;D'un nom de famille normand qui a été tiré du nom donné WERNER.;
mahatma;Du titre indien (Mahatma) signification "grande(super) âme", tiré de Sanscrit (maha) "grand"("super") et (atman) "âme, esprit(alcool), vie".;
zechariah;Du nom hébreu (Zekharyah) la signification "YAHWEH se souvient".;
lanford;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) signifiant "passent longtemps à gué" en Vieil anglais.;
murali;Signifie "la flûte" en Sanscrit.;
rasmus;Forme scandinave du programme ERASMUS.;
telesphore;La forme française du nom grec (Telesphoros) qui signifie "l'approvisionnement de l'accomplissement" ou "portant des fruits".;
nuha;signifie "avis(esprit), sagesse" en arabe.;
sjurd;Forme norvégienne de SIGURD.;
stepan;Forme russe et arménien de STEPHEN.;
lucjan;Forme polonaise de Lucianus.;
phineas;;
johan;Dieu fait grâce (hébreu).;
macy;;
catarina;Pure (grec).;
siana;Diminutif de SIÂN.;
joyce;Allégresse (latin).;
maurine;Prénom dérivé de Maurice, du latin "maurus" Signifie : "maure", nom d'un peuple d'Afrique. Se fête le 22 septembre. ;
pallu;signifie "ont distingué" en l'Hébreu.;
johar;perle fine.;
immaculata;;
don;Puissant gouverneur (celte).;
mandy;Qui est aimée (latin).;
yuki;Forme yiddish de Juda.;
aapeli;Forme finlandaise d'ABEL.;
dom;Forme abrégée de Dominic.;
ellie;Éclat du soleil (grec).;
siani;Diminutif de SIÂN.;
fiorella;Floraison (latin).;
bandi;Diminutif d'ANDRS.;
zaray;Peut-être une variante de Zahrah.;
ferne;;
dot;;
malvina;Fleur mauve (latin).;
dov;signifie "se dirigent" en l'Hébreu.;
baldwin;Audacieux, ami (germanique).;
luned;;
ellis;D'un nom de famille anglais qui a été tiré du nom donné ELIJAH.;
clematis;;
thunor;;
audley;;
joshua;Dieu aidera (hébreu).;
baha;signifie "splendeur, gloire" en arabe.;
brin;Variante de Bryn.;
lubomir;;
mihangel;Nom gallois de l'archange Michel, formé à partir d'une contraction de MICHAEL et «ange».;
selvaggia;;
raphael;Dieu a guéri (hébreu).;
felicidad;;
shona;Forme Anglicisée de SEONAG ou SE Ò NAID.;
angelos;La forme grecque d'Angélus (voir l'ANGE).;
helmfried;Tiré du gouvernail d'éléments Germanique "casque" et "paix" frid.;
ashtad;;
cadell;Du goujat gallois "luttent" et un suffixe diminutif.;
pakpao;Signifie "le cerf-volant" en thaï.;
uri;Forme hébraïque biblique d'URI.;
vlad;Vieille forme courte de noms Slaves commençant par l'élément volod signification "de règle"("d'autorité").;
kazuo;Japon : fils premier né.;
kaisa;;
mandi;Diminutif d'Amandine. Vient du latin "amans", signifie : "amoureux" Se fête le 9 juillet.;
tianna;Variante de Tiana.;
mirele;;
bernardo;Courage, ours (germanique).;
eutychius;La forme Latinisée du nom grec (Eutychios), une variante d'Eutychos (voir EUTYCHUS).;
urs;La forme allemande du nom latin Ursus, qui a signifié "l'ours".;
mirela;Variante de Mireille, vient du provençal "mireio" Signifie : "Admirable, merveilleux" Prénom rattaché à Marie. Se fête le 15 août.;
eustathios;Tiré de grec (eustathes) signification "bien fait, stable".;
ceridwen;;
twdor;;
pachjo;;
parvaiz;La transcription Variante de Parviz.;
yumi;;
prakash;;
edward;Gardien sacré (anglais).;
kirabo;;
krystyn;Forme polonaise de la société CHRISTIAN.;
donovan;Puissant gouverneur (celte).;
fergal;Forme Anglicisée de FEARGHAL.;
gamaliel;signifie "avantage(allocation) de Dieu" en Hébreu.;
mair;;
eugenio;Bien né (grec).;
agapios;Forme masculine de BOUCHE BÉE.;
delroy;Peut-être une altération de LEROY.;
ingram;D'un nom de famille anglais qui a été tiré de l'anglo-normand le nom donné ENGUERRAND.;
olavi;Forme finlandaise d'OLAF.;
ariston;Tiré de grec (aristos) signification "le meilleur".;
cathair;signifie "combattent l'homme" du Gaélique cath "la bataille" et "l'homme" vir.;
kevan;Variante du KEVIN.;
alter;signifie "vieux" en Yiddish.;
maia;Mère, nourrice (grec).;
brook;;
dulcie;Prénom dérivé de Douceline. Vient du latin "dulcis", signifie: "doux" Se fête le 1er septembre.;
shehrevar;;
ute;;
odetta;Latinate forme d'ODETTE.;
manel;Dieu est avec nous (hébreu).;
shahrizad;La transcription Variante du Shahrazad.;
odette;Richesse (germanique).;
clayton;D'un nom de famille qui était à l'origine d'un Vieux nom d'endroit(de place) anglais signifiant "le règlement(l'implantation) d'argile".;
anika;gracieuse (Annick).;
montgomery;;
yuko;De japonais (yu) "douceur, supériorité" et "enfant" (ko).;
utz;Diminutif d'ULRICH.;
eitan;Forme hébraïque d'ETHAN.;
maha;le cristal.;
eachann;signifie "cheval brun" de Gaélique chaque "cheval" et Donn "brun".;
tilda;Puissance, combat (germanique).;
tierney;Forme Anglicisée de TIGHEARNACH.;
vipul;signifie "grand, vaste, abondance" en Sanscrit.;
salvador;Sauveur (latin).;
julitta;;
bakr;signifie "jeune chameau" en arabe.;
shirin;Signifie "le bonbon" en persan.;
ellen;Éclat du soleil (grec).;
xylina;;
giacinto;Pierre (grec).;
gotthold;Tiré de l'allemand Gott "Dieu" et se tiennent "charmant".;
lleulu;;
curro;Diminutif andalou de FRANCISCO.;
torkel;;
bala;;
mireia;;
saverio;Forme italienne de XAVIER.;
betrys;;
trecia;Variante de Tricia.;
lois;Illustre au combat (germanique).;
wystan;Du Vieux nom anglais Wigstan, composé de la perruque d'éléments "combattent" et Stan "la pierre".;
brogan;;
kelebek;;
gregory;Veilleur, vigilant (latin).;
hajna;;
giacinta;;
benvenuto;signifie "accueillent" en italien.;
iwan;If (celte). Voir Even.;
eugenia;Bien née (grec).;
loic;Illustre au combat (germanique).;
kamryn;;
suhayl;Du nom arabe de la deuxième étoile(star) la plus brillante en ciel, connu en monde occidental comme Canopus.;
dua;;
duc;;
wilmot;Diminutif médiéval de WILLIAM.;
ovidiu;Forme roumaine de Ovidius (voir OVID).;
angelle;;
huppert;Forme allemande basse d'HUBERT.;
weldon;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) signifiant "la colline près d'un printemps(ressort)" en Vieil anglais.;
maja;Prénom dérivé de Marie. Vient de l'hébreu "mar'yäm" Signifie : "princesse de la mer" Se fête le 15 août.;
lavern;;
michalina;;
anima;;
ferko;Diminutif de FERENC.;
ciannait;;
nuno;Peut-être du latin qui signifie Nonus «neuvième».;
spurius;Vieux praenomen romain, ou le nom donné, qui a signifié "de naissance illégitime" en latin.;
judite;;
bron;;
septima;Forme féminine de SEPTIMUS.;
malamis;;
uwe;Forme allemande d'OVE.;
judith;Louée, félicitée (hébreu).;
nura;Forme strictement féminin de l'UNR.;
veronika;Porter la victoire (grec).;
nkosana;Signifie "le prince" en Xhosa.;
halvard;Du Vieux norrois nomment Hallvar ð r, qui a signifié "le gardien(tuteur) de roche(rock)" de hallr "la roche"("le rock") combinée avec var ð r "le gardien(tuteur), le défenseur".;
christabelle;;
kristi;;
lola;Douleur (espagnol).;
dietmar;signifie "les gens(le peuple) célèbres", tiré des éléments Germaniques þ Eud "les gens"("le peuple") et meri "célèbre".;
christabella;;
apollonios;D'un nom d'annonce personnelle de grec ancien qui a été tiré du nom de Dieu grec APOLLON.;
garfield;D'un nom de famille signifiant "champ(domaine) de triangle" en Vieil anglais.;
maoilios;signifie "serviteur de JÉSUS" en Gaélique écossais.;
elmer;Noble, fameux (anglo-saxon).;
loki;La signification d'inconnu, probablement tiré de la racine indo-européenne *leug la signification "pour se casser".;
kristy;;
mamie;;
giacomo;Supplanter, substituer (hébreu).;
curt;Enclos (latin).;
cerberus;La forme Latinisée des grecs (Kerberos), qui a probablement signifié "le démon de la fosse".;
erskine;D'un nom de famille qui a été à l'origine tiré du nom d'une ville écossaise signifiant "la hauteur saillante" en gaélique.;
lucretia;;
august;Allemand, forme polonaise et scandinave d'AUGUSTUS(AUGUSTE).;
terezija;Forme slovène et croate de Thérèse.;
lancelot;Assistant (vieux français).;
ziyad;Signifie "la croissance" en l'arabe.;
euterpe;;
lyyti;;
blaanid;;
kizzie;;
royle;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) signifiant "la colline de seigle" du Vieil anglais ryge "le seigle" et "la colline" hyll.;
arantxa;Epine (basque).;
madisyn;;
ileen;;
kendrick;D'un nom de famille qui a plusieurs origines différentes.;
calanthia;;
spiros;Variante du SPYROS.;
honoria;;
kalysta;;
unique;Du mot anglais unique, en fin de compte tiré de latin unicus.;
mala;;
pocahontas;;
ifan;Forme galloise de Jean.;
parvati;"la montagnarde".;
sacheverell;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) normand.;
alyona;;
ernst;Qui mérite (germanique).;
avram;Forme hébraïque d'ABRAHAM.;
winnifred;Variante de Winifred.;
kichiro;Variante du transcription KICHIROU.;
lone;;
lalita;;
midas;;
gianluigi;Combinaison de GIANNI et LUIGI.;
cedar;;
kazimiera;;
oldrich;Forme slovaque de ULRICH.;
stasya;Diminutif d'ANASTASIYA.;
denys;Forme ukrainienne de DENIS.;
finnbar;Variante du FIONNBHARR.;
dwayne;Variante de Duane.;
baruch;signifie "bénis" en Hébreu.;
dikeledi;;
tryphena;Du nom grec (Tryphaina), tiré de grec (tryphe) signification "douceur, délicatesse(mets délicat)".;
